periode,taux_chomage,code_zone,description
2011-Q1,5.2,D48,Taux de chômage localisé par département - Lozère
2011-Q2,5.1,D48,Taux de chômage localisé par département - Lozère
2011-Q3,5.3,D48,Taux de chômage localisé par département - Lozère
2011-Q4,5.4,D48,Taux de chômage localisé par département - Lozère
2012-Q1,5.5,D48,Taux de chômage localisé par département - Lozère
2012-Q2,5.6,D48,Taux de chômage localisé par département - Lozère
2012-Q3,5.6,D48,Taux de chômage localisé par département - Lozère
2012-Q4,6.0,D48,Taux de chômage localisé par département - Lozère
2013-Q1,6.1,D48,Taux de chômage localisé par département - Lozère
2013-Q2,6.3,D48,Taux de chômage localisé par département - Lozère
2013-Q3,6.1,D48,Taux de chômage localisé par département - Lozère
2013-Q4,6.0,D48,Taux de chômage localisé par département - Lozère
2014-Q1,5.9,D48,Taux de chômage localisé par département - Lozère
2014-Q2,5.8,D48,Taux de chômage localisé par département - Lozère
2014-Q3,6.0,D48,Taux de chômage localisé par département - Lozère
2014-Q4,6.3,D48,Taux de chômage localisé par département - Lozère
2015-Q1,6.4,D48,Taux de chômage localisé par département - Lozère
2015-Q2,6.5,D48,Taux de chômage localisé par département - Lozère
2015-Q3,6.4,D48,Taux de chômage localisé par département - Lozère
2015-Q4,6.5,D48,Taux de chômage localisé par département - Lozère
2016-Q1,6.5,D48,Taux de chômage localisé par département - Lozère
2016-Q2,6.4,D48,Taux de chômage localisé par département - Lozère
2016-Q3,6.2,D48,Taux de chômage localisé par département - Lozère
2016-Q4,6.2,D48,Taux de chômage localisé par département - Lozère
2017-Q1,6.0,D48,Taux de chômage localisé par département - Lozère
2017-Q2,6.0,D48,Taux de chômage localisé par département - Lozère
2017-Q3,6.2,D48,Taux de chômage localisé par département - Lozère
2017-Q4,5.6,D48,Taux de chômage localisé par département - Lozère
2018-Q1,5.9,D48,Taux de chômage localisé par département - Lozère
2018-Q2,5.7,D48,Taux de chômage localisé par département - Lozère
2018-Q3,5.8,D48,Taux de chômage localisé par département - Lozère
2018-Q4,5.6,D48,Taux de chômage localisé par département - Lozère
2019-Q1,5.6,D48,Taux de chômage localisé par département - Lozère
2019-Q2,5.4,D48,Taux de chômage localisé par département - Lozère
2019-Q3,5.3,D48,Taux de chômage localisé par département - Lozère
2019-Q4,5.2,D48,Taux de chômage localisé par département - Lozère
2020-Q1,5.1,D48,Taux de chômage localisé par département - Lozère
2020-Q2,4.9,D48,Taux de chômage localisé par département - Lozère
2020-Q3,5.7,D48,Taux de chômage localisé par département - Lozère
2020-Q4,4.9,D48,Taux de chômage localisé par département - Lozère
2021-Q1,5.1,D48,Taux de chômage localisé par département - Lozère
2021-Q2,5.2,D48,Taux de chômage localisé par département - Lozère
2021-Q3,5.1,D48,Taux de chômage localisé par département - Lozère
2021-Q4,4.8,D48,Taux de chômage localisé par département - Lozère
2022-Q1,4.7,D48,Taux de chômage localisé par département - Lozère
2022-Q2,4.6,D48,Taux de chômage localisé par département - Lozère
2022-Q3,4.6,D48,Taux de chômage localisé par département - Lozère
2022-Q4,4.6,D48,Taux de chômage localisé par département - Lozère
2023-Q1,4.6,D48,Taux de chômage localisé par département - Lozère
2023-Q2,4.7,D48,Taux de chômage localisé par département - Lozère
2023-Q3,4.8,D48,Taux de chômage localisé par département - Lozère
2023-Q4,4.8,D48,Taux de chômage localisé par département - Lozère
2024-Q1,4.8,D48,Taux de chômage localisé par département - Lozère
2024-Q2,4.7,D48,Taux de chômage localisé par département - Lozère
2024-Q3,4.8,D48,Taux de chômage localisé par département - Lozère
2024-Q4,4.6,D48,Taux de chômage localisé par département - Lozère
2025-Q1,4.8,D48,Taux de chômage localisé par département - Lozère
2025-Q2,4.7,D48,Taux de chômage localisé par département - Lozère
2025-Q3,4.8,D48,Taux de chômage localisé par département - Lozère
1982-Q1,7.1,D49,Taux de chômage localisé par département - Maine-et-Loire
1982-Q2,7.3,D49,Taux de chômage localisé par département - Maine-et-Loire
1982-Q3,7.5,D49,Taux de chômage localisé par département - Maine-et-Loire
1982-Q4,7.5,D49,Taux de chômage localisé par département - Maine-et-Loire
1983-Q1,7.4,D49,Taux de chômage localisé par département - Maine-et-Loire
1983-Q2,7.5,D49,Taux de chômage localisé par département - Maine-et-Loire
1983-Q3,7.7,D49,Taux de chômage localisé par département - Maine-et-Loire
1983-Q4,8.0,D49,Taux de chômage localisé par département - Maine-et-Loire
1984-Q1,8.6,D49,Taux de chômage localisé par département - Maine-et-Loire
1984-Q2,9.0,D49,Taux de chômage localisé par département - Maine-et-Loire
1984-Q3,9.3,D49,Taux de chômage localisé par département - Maine-et-Loire
1984-Q4,9.6,D49,Taux de chômage localisé par département - Maine-et-Loire
1985-Q1,9.7,D49,Taux de chômage localisé par département - Maine-et-Loire
1985-Q2,9.6,D49,Taux de chômage localisé par département - Maine-et-Loire
1985-Q3,9.6,D49,Taux de chômage localisé par département - Maine-et-Loire
1985-Q4,9.8,D49,Taux de chômage localisé par département - Maine-et-Loire
1986-Q1,9.8,D49,Taux de chômage localisé par département - Maine-et-Loire
1986-Q2,10.0,D49,Taux de chômage localisé par département - Maine-et-Loire
1986-Q3,10.1,D49,Taux de chômage localisé par département - Maine-et-Loire
1986-Q4,10.1,D49,Taux de chômage localisé par département - Maine-et-Loire
1987-Q1,10.1,D49,Taux de chômage localisé par département - Maine-et-Loire
1987-Q2,10.1,D49,Taux de chômage localisé par département - Maine-et-Loire
1987-Q3,10.0,D49,Taux de chômage localisé par département - Maine-et-Loire
1987-Q4,9.9,D49,Taux de chômage localisé par département - Maine-et-Loire
1988-Q1,9.9,D49,Taux de chômage localisé par département - Maine-et-Loire
1988-Q2,9.7,D49,Taux de chômage localisé par département - Maine-et-Loire
1988-Q3,9.6,D49,Taux de chômage localisé par département - Maine-et-Loire
1988-Q4,9.3,D49,Taux de chômage localisé par département - Maine-et-Loire
1989-Q1,9.1,D49,Taux de chômage localisé par département - Maine-et-Loire
1989-Q2,8.9,D49,Taux de chômage localisé par département - Maine-et-Loire
1989-Q3,8.7,D49,Taux de chômage localisé par département - Maine-et-Loire
1989-Q4,8.5,D49,Taux de chômage localisé par département - Maine-et-Loire
1990-Q1,8.1,D49,Taux de chômage localisé par département - Maine-et-Loire
1990-Q2,7.9,D49,Taux de chômage localisé par département - Maine-et-Loire
1990-Q3,7.8,D49,Taux de chômage localisé par département - Maine-et-Loire
1990-Q4,7.5,D49,Taux de chômage localisé par département - Maine-et-Loire
1991-Q1,7.4,D49,Taux de chômage localisé par département - Maine-et-Loire
1991-Q2,7.5,D49,Taux de chômage localisé par département - Maine-et-Loire
1991-Q3,7.8,D49,Taux de chômage localisé par département - Maine-et-Loire
1991-Q4,8.1,D49,Taux de chômage localisé par département - Maine-et-Loire
1992-Q1,8.4,D49,Taux de chômage localisé par département - Maine-et-Loire
1992-Q2,8.6,D49,Taux de chômage localisé par département - Maine-et-Loire
1992-Q3,8.6,D49,Taux de chômage localisé par département - Maine-et-Loire
1992-Q4,8.7,D49,Taux de chômage localisé par département - Maine-et-Loire
1993-Q1,8.9,D49,Taux de chômage localisé par département - Maine-et-Loire
1993-Q2,9.2,D49,Taux de chômage localisé par département - Maine-et-Loire
1993-Q3,9.5,D49,Taux de chômage localisé par département - Maine-et-Loire
1993-Q4,9.8,D49,Taux de chômage localisé par département - Maine-et-Loire
1994-Q1,9.9,D49,Taux de chômage localisé par département - Maine-et-Loire
1994-Q2,10.0,D49,Taux de chômage localisé par département - Maine-et-Loire
1994-Q3,9.9,D49,Taux de chômage localisé par département - Maine-et-Loire
1994-Q4,9.7,D49,Taux de chômage localisé par département - Maine-et-Loire
1995-Q1,9.4,D49,Taux de chômage localisé par département - Maine-et-Loire
1995-Q2,9.2,D49,Taux de chômage localisé par département - Maine-et-Loire
1995-Q3,8.9,D49,Taux de chômage localisé par département - Maine-et-Loire
1995-Q4,8.9,D49,Taux de chômage localisé par département - Maine-et-Loire
1996-Q1,9.1,D49,Taux de chômage localisé par département - Maine-et-Loire
1996-Q2,9.3,D49,Taux de chômage localisé par département - Maine-et-Loire
1996-Q3,9.2,D49,Taux de chômage localisé par département - Maine-et-Loire
1996-Q4,9.3,D49,Taux de chômage localisé par département - Maine-et-Loire
1997-Q1,9.3,D49,Taux de chômage localisé par département - Maine-et-Loire
1997-Q2,9.2,D49,Taux de chômage localisé par département - Maine-et-Loire
1997-Q3,9.2,D49,Taux de chômage localisé par département - Maine-et-Loire
1997-Q4,9.0,D49,Taux de chômage localisé par département - Maine-et-Loire
1998-Q1,8.8,D49,Taux de chômage localisé par département - Maine-et-Loire
1998-Q2,8.6,D49,Taux de chômage localisé par département - Maine-et-Loire
1998-Q3,8.5,D49,Taux de chômage localisé par département - Maine-et-Loire
1998-Q4,8.6,D49,Taux de chômage localisé par département - Maine-et-Loire
1999-Q1,8.6,D49,Taux de chômage localisé par département - Maine-et-Loire
1999-Q2,8.5,D49,Taux de chômage localisé par département - Maine-et-Loire
1999-Q3,8.1,D49,Taux de chômage localisé par département - Maine-et-Loire
1999-Q4,7.6,D49,Taux de chômage localisé par département - Maine-et-Loire
2000-Q1,7.3,D49,Taux de chômage localisé par département - Maine-et-Loire
2000-Q2,7.1,D49,Taux de chômage localisé par département - Maine-et-Loire
2000-Q3,6.9,D49,Taux de chômage localisé par département - Maine-et-Loire
2000-Q4,6.6,D49,Taux de chômage localisé par département - Maine-et-Loire
2001-Q1,6.5,D49,Taux de chômage localisé par département - Maine-et-Loire
2001-Q2,6.5,D49,Taux de chômage localisé par département - Maine-et-Loire
2001-Q3,6.7,D49,Taux de chômage localisé par département - Maine-et-Loire
2001-Q4,6.8,D49,Taux de chômage localisé par département - Maine-et-Loire
2002-Q1,6.7,D49,Taux de chômage localisé par département - Maine-et-Loire
2002-Q2,6.7,D49,Taux de chômage localisé par département - Maine-et-Loire
2002-Q3,6.7,D49,Taux de chômage localisé par département - Maine-et-Loire
2002-Q4,6.8,D49,Taux de chômage localisé par département - Maine-et-Loire
2003-Q1,7.2,D49,Taux de chômage localisé par département - Maine-et-Loire
2003-Q2,7.4,D49,Taux de chômage localisé par département - Maine-et-Loire
2003-Q3,7.0,D49,Taux de chômage localisé par département - Maine-et-Loire
2003-Q4,7.6,D49,Taux de chômage localisé par département - Maine-et-Loire
2004-Q1,7.6,D49,Taux de chômage localisé par département - Maine-et-Loire
2004-Q2,7.4,D49,Taux de chômage localisé par département - Maine-et-Loire
2004-Q3,7.5,D49,Taux de chômage localisé par département - Maine-et-Loire
2004-Q4,7.5,D49,Taux de chômage localisé par département - Maine-et-Loire
2005-Q1,7.3,D49,Taux de chômage localisé par département - Maine-et-Loire
2005-Q2,7.5,D49,Taux de chômage localisé par département - Maine-et-Loire
2005-Q3,7.6,D49,Taux de chômage localisé par département - Maine-et-Loire
2005-Q4,7.8,D49,Taux de chômage localisé par département - Maine-et-Loire
2006-Q1,7.9,D49,Taux de chômage localisé par département - Maine-et-Loire
2006-Q2,7.7,D49,Taux de chômage localisé par département - Maine-et-Loire
2006-Q3,7.7,D49,Taux de chômage localisé par département - Maine-et-Loire
2006-Q4,7.4,D49,Taux de chômage localisé par département - Maine-et-Loire
2007-Q1,7.3,D49,Taux de chômage localisé par département - Maine-et-Loire
2007-Q2,7.0,D49,Taux de chômage localisé par département - Maine-et-Loire
2007-Q3,6.8,D49,Taux de chômage localisé par département - Maine-et-Loire
2007-Q4,6.3,D49,Taux de chômage localisé par département - Maine-et-Loire
2008-Q1,5.9,D49,Taux de chômage localisé par département - Maine-et-Loire
2008-Q2,6.1,D49,Taux de chômage localisé par département - Maine-et-Loire
2008-Q3,6.3,D49,Taux de chômage localisé par département - Maine-et-Loire
2008-Q4,6.9,D49,Taux de chômage localisé par département - Maine-et-Loire
2009-Q1,7.7,D49,Taux de chômage localisé par département - Maine-et-Loire
2009-Q2,8.4,D49,Taux de chômage localisé par département - Maine-et-Loire
2009-Q3,8.2,D49,Taux de chômage localisé par département - Maine-et-Loire
2009-Q4,8.5,D49,Taux de chômage localisé par département - Maine-et-Loire
2010-Q1,8.2,D49,Taux de chômage localisé par département - Maine-et-Loire
2010-Q2,8.1,D49,Taux de chômage localisé par département - Maine-et-Loire
2010-Q3,8.1,D49,Taux de chômage localisé par département - Maine-et-Loire
2010-Q4,7.9,D49,Taux de chômage localisé par département - Maine-et-Loire
2011-Q1,7.8,D49,Taux de chômage localisé par département - Maine-et-Loire
2011-Q2,7.8,D49,Taux de chômage localisé par département - Maine-et-Loire
2011-Q3,7.9,D49,Taux de chômage localisé par département - Maine-et-Loire
2011-Q4,8.2,D49,Taux de chômage localisé par département - Maine-et-Loire
2012-Q1,8.2,D49,Taux de chômage localisé par département - Maine-et-Loire
2012-Q2,8.5,D49,Taux de chômage localisé par département - Maine-et-Loire
2012-Q3,8.7,D49,Taux de chômage localisé par département - Maine-et-Loire
2012-Q4,9.1,D49,Taux de chômage localisé par département - Maine-et-Loire
2013-Q1,9.2,D49,Taux de chômage localisé par département - Maine-et-Loire
2013-Q2,9.4,D49,Taux de chômage localisé par département - Maine-et-Loire
2013-Q3,9.2,D49,Taux de chômage localisé par département - Maine-et-Loire
2013-Q4,9.1,D49,Taux de chômage localisé par département - Maine-et-Loire
2014-Q1,9.2,D49,Taux de chômage localisé par département - Maine-et-Loire
2014-Q2,9.2,D49,Taux de chômage localisé par département - Maine-et-Loire
2014-Q3,9.3,D49,Taux de chômage localisé par département - Maine-et-Loire
2014-Q4,9.6,D49,Taux de chômage localisé par département - Maine-et-Loire
2015-Q1,9.6,D49,Taux de chômage localisé par département - Maine-et-Loire
2015-Q2,9.7,D49,Taux de chômage localisé par département - Maine-et-Loire
2015-Q3,9.5,D49,Taux de chômage localisé par département - Maine-et-Loire
2015-Q4,9.5,D49,Taux de chômage localisé par département - Maine-et-Loire
2016-Q1,9.5,D49,Taux de chômage localisé par département - Maine-et-Loire
2016-Q2,9.3,D49,Taux de chômage localisé par département - Maine-et-Loire
2016-Q3,9.1,D49,Taux de chômage localisé par département - Maine-et-Loire
2016-Q4,9.1,D49,Taux de chômage localisé par département - Maine-et-Loire
2017-Q1,8.7,D49,Taux de chômage localisé par département - Maine-et-Loire
2017-Q2,8.6,D49,Taux de chômage localisé par département - Maine-et-Loire
2017-Q3,8.6,D49,Taux de chômage localisé par département - Maine-et-Loire
2017-Q4,8.1,D49,Taux de chômage localisé par département - Maine-et-Loire
2018-Q1,8.3,D49,Taux de chômage localisé par département - Maine-et-Loire
2018-Q2,8.2,D49,Taux de chômage localisé par département - Maine-et-Loire
2018-Q3,8.1,D49,Taux de chômage localisé par département - Maine-et-Loire
2018-Q4,7.9,D49,Taux de chômage localisé par département - Maine-et-Loire
2019-Q1,7.8,D49,Taux de chômage localisé par département - Maine-et-Loire
2019-Q2,7.7,D49,Taux de chômage localisé par département - Maine-et-Loire
2019-Q3,7.5,D49,Taux de chômage localisé par département - Maine-et-Loire
