periode,nb_logements,description,zone,id_serie,annee,mois
2003-05,21500,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2003,5
2003-06,21900,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2003,6
2003-07,22600,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2003,7
2003-08,22700,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2003,8
2003-09,23200,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2003,9
2003-10,23400,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2003,10
2003-11,23800,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2003,11
2003-12,23400,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2003,12
2004-01,23800,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2004,1
2004-02,24300,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2004,2
2004-03,24600,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2004,3
2004-04,24700,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2004,4
2004-05,25000,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2004,5
2004-06,25700,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2004,6
2004-07,25500,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2004,7
2004-08,26100,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2004,8
2004-09,26200,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2004,9
2004-10,26400,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2004,10
2004-11,27600,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2004,11
2004-12,27900,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2004,12
2005-01,28600,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2005,1
2005-02,28200,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2005,2
2005-03,28400,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2005,3
2005-04,29000,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2005,4
2005-05,30200,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2005,5
2005-06,30200,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2005,6
2005-07,30100,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2005,7
2005-08,30200,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2005,8
2005-09,30500,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2005,9
2005-10,31300,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2005,10
2005-11,30500,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2005,11
2005-12,31300,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2005,12
2006-01,31800,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2006,1
2006-02,31800,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2006,2
2006-03,32000,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2006,3
2006-04,32100,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2006,4
2006-05,31300,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2006,5
2006-06,32000,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2006,6
2006-07,32700,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2006,7
2006-08,32700,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2006,8
2006-09,32000,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2006,9
2006-10,31600,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2006,10
2006-11,32100,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2006,11
2006-12,31800,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2006,12
2007-01,32200,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2007,1
2007-02,32100,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2007,2
2007-03,32500,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2007,3
2007-04,31900,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2007,4
2007-05,32800,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2007,5
2007-06,32100,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2007,6
2007-07,31400,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2007,7
2007-08,31100,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2007,8
2007-09,31700,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2007,9
2007-10,32200,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2007,10
2007-11,32000,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2007,11
2007-12,31700,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2007,12
2008-01,30500,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2008,1
2008-02,30800,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2008,2
2008-03,29800,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2008,3
2008-04,30100,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2008,4
2008-05,28600,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2008,5
2008-06,27800,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2008,6
2008-07,27100,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2008,7
2008-08,26900,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2008,8
2008-09,25800,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2008,9
2008-10,24800,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2008,10
2008-11,24200,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2008,11
2008-12,23800,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2008,12
2009-01,23300,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2009,1
2009-02,22400,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2009,2
2009-03,21800,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2009,3
2009-04,20900,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2009,4
2009-05,20500,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2009,5
2009-06,20700,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2009,6
2009-07,20700,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2009,7
2009-08,20300,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2009,8
2009-09,19600,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2009,9
2009-10,19200,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2009,10
2009-11,19100,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2009,11
2009-12,19300,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2009,12
2010-01,19900,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2010,1
2010-02,19800,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2010,2
2010-03,20000,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2010,3
2010-04,19700,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2010,4
2010-05,20000,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2010,5
2010-06,20000,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2010,6
2010-07,20300,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2010,7
2010-08,21300,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2010,8
2010-09,22600,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2010,9
2010-10,23500,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2010,10
2010-11,24300,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2010,11
2010-12,24900,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2010,12
2011-01,24700,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2011,1
2011-02,25400,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2011,2
2011-03,25900,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2011,3
2011-04,26200,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2011,4
2011-05,26400,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2011,5
2011-06,25900,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2011,6
2011-07,25900,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2011,7
2011-08,25300,Nombre de logements commencés - Cumul sur douze mois - Total - Midi-Pyrénées - Estimations en date réelle,R73,1718354,2011,8
